displ,fuelType,VClass,engId
3.8,Regular,Large Cars,4416
5.0,Regular,Large Cars,4327
1.6,Regular,Subcompact Cars,26020
2.0,Regular,Subcompact Cars,26040
2.0,Regular,Subcompact Cars,26041
5.7,Diesel,Large Cars,4345
1.6,Regular,Subcompact Cars,29040
5.3,Regular,Subcompact Cars,30561
4.1,Regular,Large Cars,4604
2.8,Premium,Subcompact Cars,36009
2.8,Premium,Subcompact Cars,36008
2.5,Diesel,Subcompact Cars,20010
2.6,Premium,Subcompact Cars,20020
3.0,Premium,Subcompact Cars,20030
3.8,Regular,Subcompact Cars,43101
1.0,Regular,Subcompact Cars,54004
2.0,Regular,Subcompact Cars,4116
2.0,Premium,Subcompact Cars,4114
2.0,Premium,Subcompact Cars,4104
4.1,Regular,Large Cars,4602
6.8,Regular,Subcompact Cars,44027
2.0,Regular,Subcompact Cars,47026
2.0,Regular,Subcompact Cars,47022
4.9,Regular,Subcompact Cars,47201
4.3,Regular,Large Cars,4162
1.8,Regular,Subcompact Cars,66022
1.0,Regular,Subcompact Cars,54007
1.3,Regular,Subcompact Cars,54006
1.3,Regular,Subcompact Cars,54008
1.3,Regular,Subcompact Cars,54010
2.0,Regular,Subcompact Cars,57007
2.0,Regular,Subcompact Cars,57006
2.0,Premium,Subcompact Cars,57008
5.0,Regular,Large Cars,4170
1.6,Regular,Subcompact Cars,57002
1.6,Regular,Subcompact Cars,57003
1.6,Regular,Subcompact Cars,57004
3.0,Premium,Subcompact Cars,57011
3.0,Premium,Subcompact Cars,57010
5.7,Regular,Large Cars,4172
2.2,Regular,Subcompact Cars,64027
2.7,Regular,Compact Cars,10801
2.5,Regular,Compact Cars,12042
3.4,Regular,Compact Cars,12056
3.4,Regular,Compact Cars,12057
2.0,Regular,Compact Cars,4111
2.0,Regular,Compact Cars,4113
2.3,Regular,Compact Cars,4310
2.5,Regular,Compact Cars,4119
3.3,Regular,Compact Cars,4410
2.8,Regular,Compact Cars,4118
2.8,Regular,Compact Cars,4125
5.0,Regular,Large Cars,3401
2.5,Premium,Compact Cars,2430
2.5,Regular,Compact Cars,2421
2.5,Premium,Compact Cars,2431
1.6,Regular,Compact Cars,38010
5.8,Regular,Large Cars,3440
1.6,Regular,Compact Cars,49015
2.2,Regular,Compact Cars,3182
2.2,Premium,Compact Cars,3180
2.2,Regular,Compact Cars,3181
2.3,Regular,Compact Cars,3202
2.0,Regular,Compact Cars,26032
2.0,Regular,Compact Cars,26030
5.0,Regular,Large Cars,4328
2.6,Premium,Compact Cars,20021
3.0,Premium,Compact Cars,20031
5.6,Premium,Compact Cars,20050
2.0,Regular,Compact Cars,49040
2.0,Regular,Compact Cars,49045
2.5,Regular,Compact Cars,4117
1.9,Regular,Compact Cars,41040
1.9,Regular,Compact Cars,41060
1.9,Premium,Compact Cars,41050
1.9,Premium,Compact Cars,41070
2.9,Premium,Compact Cars,41030
2.0,Premium,Compact Cars,4114
2.0,Premium,Compact Cars,4104
1.6,Regular,Compact Cars,4126
1.6,Regular,Compact Cars,4115
1.6,Regular,Compact Cars,4120
2.0,Regular,Compact Cars,4112
2.0,Regular,Compact Cars,4116
2.0,Premium,Compact Cars,47021
2.0,Regular,Compact Cars,57006
2.5,Regular,Compact Cars,57009
3.0,Premium,Compact Cars,57010
1.6,Diesel,Compact Cars,59006
1.8,Regular,Compact Cars,59001
1.8,Regular,Compact Cars,59002
2.3,Regular,Compact Cars,60020
2.3,Regular,Compact Cars,60040
2.2,Regular,Compact Cars,48109
3.1,Premium,Midsize Cars,10301
2.3,Regular,Midsize Cars,64012
2.2,Regular,Midsize Cars,64013
3.4,Regular,Midsize Cars,12056
3.4,Regular,Midsize Cars,12057
5.0,Regular,Midsize Cars,12077
5.0,Regular,Midsize Cars,12078
2.5,Regular,Midsize Cars,4119
2.8,Regular,Midsize Cars,4118
2.8,Regular,Midsize Cars,4124
3.3,Regular,Midsize Cars,4400
3.1,Regular,Midsize Cars,4199
4.5,Regular,Midsize Cars,4600
2.0,Regular,Midsize Cars,4111
2.0,Regular,Midsize Cars,4113
2.8,Regular,Midsize Cars,4125
2.5,Premium,Midsize Cars,2430
6.8,Regular,Large Cars,44021
2.5,Premium,Midsize Cars,2431
3.0,Premium,Midsize Cars,38050
3.8,Premium,Midsize Cars,3383
3.8,Regular,Midsize Cars,3343
3.8,Premium,Midsize Cars,3382
2.4,Regular,Midsize Cars,26520
3.0,Regular,Midsize Cars,26530
2.8,Premium,Midsize Cars,36009
2.8,Premium,Midsize Cars,36008
2.2,Regular,Midsize Cars,56040
2.2,Premium,Midsize Cars,56041
3.0,Premium,Midsize Cars,20031
5.6,Premium,Midsize Cars,20050
2.8,Regular,Small Station Wagons,4142
3.1,Regular,Midsize Cars,4102
6.8,Regular,Midsize Cars,44027
2.8,Regular,Midsize Cars,60060
3.8,Regular,Large Cars,4421
4.5,Regular,Large Cars,4600
4.3,Regular,Large Cars,4121
5.0,Regular,Large Cars,4108
5.7,Regular,Large Cars,4109
3.0,Regular,Large Cars,2610
2.5,Regular,Large Cars,1420
3.0,Regular,Large Cars,1610
2.0,Regular,Large Cars,47035
2.0,Regular,Large Cars,47030
2.0,Regular,Small Station Wagons,4111
2.0,Regular,Small Station Wagons,4113
2.0,Regular,Small Station Wagons,49040
2.8,Regular,Small Station Wagons,4118
2.8,Regular,Small Station Wagons,4125
1.6,Regular,Small Station Wagons,38011
1.5,Regular,Small Station Wagons,49010
1.5,Regular,Small Station Wagons,26010
1.6,Regular,Small Station Wagons,26020
1.6,Regular,Small Station Wagons,3051
1.6,Regular,Small Station Wagons,3050
2.0,Regular,Small Station Wagons,57006
2.5,Regular,Small Station Wagons,57009
1.6,Regular,Small Station Wagons,57003
1.6,Regular,Small Station Wagons,57002
1.8,Regular,Small Station Wagons,59004
2.3,Regular,Midsize-Large Station Wagons,64012
2.3,Regular,Midsize-Large Station Wagons,64011
2.2,Regular,Midsize-Large Station Wagons,64013
2.5,Regular,Midsize-Large Station Wagons,4119
2.8,Regular,Midsize-Large Station Wagons,4124
3.3,Regular,Midsize-Large Station Wagons,4400
1.6,Regular,Small Station Wagons,3110
3.8,Regular,Midsize-Large Station Wagons,3340
3.0,Premium,Midsize-Large Station Wagons,20030
2.1,Premium,Midsize-Large Station Wagons,41010
1.9,Regular,Small Station Wagons,3242
2.3,Regular,Midsize-Large Station Wagons,60040
1.9,Regular,Small Station Wagons,3241
1.9,Regular,Small Station Wagons,3240
4.3,Regular,Small Pickup Trucks,4820
2.0,Diesel,Small Station Wagons,3200
2.3,Regular,Small Pickup Trucks,3600
2.3,Regular,Small Pickup Trucks,3602
2.9,Regular,Small Pickup Trucks,3623
2.9,Regular,Small Pickup Trucks,3621
2.2,Regular,Small Pickup Trucks,56083
2.4,Regular,Small Pickup Trucks,57013
2.4,Regular,Small Pickup Trucks,57014
2.4,Regular,Small Pickup Trucks,57015
3.0,Regular,Small Pickup Trucks,57016
1.5,Regular,Small Station Wagons,26011
2.3,Regular,Small Pickup Trucks,3610
2.9,Regular,Small Pickup Trucks,3645
2.9,Regular,Small Pickup Trucks,3642
2.6,Regular,Small Pickup Trucks,56087
4.3,Regular,Standard Pickup Trucks,4826
4.3,Regular,Standard Pickup Trucks,4825
5.0,Regular,Standard Pickup Trucks,4834
2.5,Regular,Standard Pickup Trucks,2824
3.9,Regular,Standard Pickup Trucks,2808
5.9,Regular,Standard Pickup Trucks,2892
3.0,Regular,Two Seaters,38044
2.5,Regular,Standard Pickup Trucks,1822
4.0,Regular,Standard Pickup Trucks,1851
4.0,Regular,Standard Pickup Trucks,1852
5.0,Regular,Standard Pickup Trucks,3805
5.2,Regular,Standard Pickup Trucks,48110
3.0,Regular,Standard Pickup Trucks,57016
5.0,Regular,Standard Pickup Trucks,4934
4.3,Regular,Standard Pickup Trucks,4925
4.3,Regular,Standard Pickup Trucks,4926
3.9,Regular,Standard Pickup Trucks,2908
2.6,Regular,Standard Pickup Trucks,49091
5.9,Regular,Standard Pickup Trucks,2992
2.5,Regular,Standard Pickup Trucks,1922
4.0,Regular,Standard Pickup Trucks,1951
4.9,Regular,Standard Pickup Trucks,3745
2.4,Regular,Standard Pickup Trucks,57015
5.7,Regular,Vans,4842
3.9,Regular,Vans,2843
5.9,Regular,Vans,2892
3.0,Regular,Vans,3687
3.0,Regular,Vans,3685
4.9,Regular,Vans,3706
5.0,Regular,Vans,3806
5.8,Regular,Vans,3902
1.8,Regular,Small Station Wagons,66030
2.4,Regular,Vans,49085
2.2,Regular,Vans,57012
1.8,Regular,Small Station Wagons,66040
3.0,Regular,Vans,3686
3.0,Regular,Vans,3684
2.1,Regular,Vans,59005
5.7,Regular,Special Purpose Vehicle 2WD,4842
4.3,Regular,Special Purpose Vehicle 2WD,4820
3.0,Regular,Special Purpose Vehicle 2WD,38091
3.0,Regular,Special Purpose Vehicle 2WD,2833
5.9,Regular,Special Purpose Vehicle 2WD,2892
2.5,Premium,Special Purpose Vehicle 2WD,2823
2.5,Regular,Special Purpose Vehicle 2WD,2822
3.0,Regular,Special Purpose Vehicle 2WD,2831
2.5,Regular,Special Purpose Vehicle 2WD,1822
4.0,Regular,Special Purpose Vehicle 2WD,1851
4.0,Regular,Special Purpose Vehicle 2WD,1852
2.9,Regular,Special Purpose Vehicle 2WD,3623
2.9,Regular,Special Purpose Vehicle 2WD,3621
2.3,Regular,Special Purpose Vehicle 2WD,29085
2.6,Regular,Special Purpose Vehicle 2WD,29086
2.6,Regular,Special Purpose Vehicle 2WD,56086
2.2,Regular,Small Station Wagons,59029
3.0,Regular,Special Purpose Vehicle 2WD,56089
3.0,Regular,Special Purpose Vehicle 2WD,56088
4.3,Regular,Special Purpose Vehicles,4925
4.3,Regular,Special Purpose Vehicles,4926
5.7,Regular,Special Purpose Vehicles,4935
5.7,Regular,Special Purpose Vehicles,4930
6.2,Diesel,Special Purpose Vehicles,4950
2.4,Regular,Special Purpose Vehicles,38083
5.9,Regular,Special Purpose Vehicles,2992
1.8,Regular,Special Purpose Vehicles,49081
3.0,Regular,Special Purpose Vehicles,49095
2.5,Regular,Special Purpose Vehicles,1922
4.0,Regular,Special Purpose Vehicles,1951
5.9,Regular,Special Purpose Vehicles,1991
4.0,Regular,Special Purpose Vehicles,1954
2.2,Regular,Midsize-Large Station Wagons,64025
4.2,Regular,Special Purpose Vehicles,1961
2.9,Regular,Special Purpose Vehicle 4WD,3646
2.9,Regular,Special Purpose Vehicles,3644
4.9,Regular,Special Purpose Vehicles,3743
4.9,Regular,Special Purpose Vehicles,3744
4.9,Regular,Special Purpose Vehicles,3742
4.9,Regular,Special Purpose Vehicles,3740
5.0,Regular,Special Purpose Vehicles,3842
5.8,Regular,Special Purpose Vehicles,3940
2.5,Regular,Midsize-Large Station Wagons,4233
3.0,Regular,Midsize-Large Station Wagons,4421
2.6,Regular,Special Purpose Vehicles,29093
2.8,Regular,Special Purpose Vehicles,29094
4.9,Regular,Special Purpose Vehicles,34301
3.9,Premium,Special Purpose Vehicles,46001
3.0,Regular,Special Purpose Vehicles,56089
3.0,Regular,Midsize-Large Station Wagons,4405
1.3,Regular,Special Purpose Vehicles,54082
3.8,Regular,Midsize-Large Station Wagons,4402
4.0,Regular,Special Purpose Vehicles,57017
2.4,Regular,Special Purpose Vehicles,57015
3.0,Regular,Special Purpose Vehicles,57016
4.5,Regular,Special Purpose Vehicle 2WD,4600
4.3,Diesel,Midsize-Large Station Wagons,4301
2.5,Regular,Special Purpose Vehicle 2WD,4860
5.0,Regular,Special Purpose Vehicle 2WD,4330
3.0,Regular,Special Purpose Vehicle 2WD,57016
2.0,Premium,Two Seaters,9001
2.5,Regular,Midsize-Large Station Wagons,4220
4.5,Premium,Two Seaters,4600
5.7,Premium,Two Seaters,14301
5.7,Premium,Two Seaters,4128
5.7,Premium,Two Seaters,4129
2.2,Premium,Two Seaters,2361
3.0,Premium,Two Seaters,2360
2.2,Regular,Two Seaters,16201
2.5,Regular,Midsize-Large Station Wagons,4224
2.9,Premium,Two Seaters,22010
1.5,Regular,Two Seaters,26002
5.3,Premium,Two Seaters,30567
2.8,Premium,Two Seaters,36002
2.8,Premium,Two Seaters,36003
1.6,Regular,Two Seaters,56021
1.6,Regular,Two Seaters,56020
3.0,Premium,Two Seaters,20036
2.4,Regular,Minicompact Cars,38022
2.8,Premium,Minicompact Cars,36002
2.8,Premium,Minicompact Cars,36003
3.6,Premium,Minicompact Cars,42046
2.2,Regular,Minicompact Cars,57018
2.3,Regular,Subcompact Cars,64001
2.0,Regular,Subcompact Cars,64003
2.3,Regular,Subcompact Cars,64004
3.1,Regular,Subcompact Cars,4132
3.1,Regular,Subcompact Cars,4121
2.2,Premium,Midsize-Large Station Wagons,2300
5.0,Premium,Subcompact Cars,4103
5.0,Premium,Subcompact Cars,4113
5.7,Premium,Subcompact Cars,4128
1.0,Regular,Subcompact Cars,54008
2.2,Premium,Subcompact Cars,2430
2.5,Premium,Subcompact Cars,2531
2.6,Regular,Midsize-Large Station Wagons,2400
2.5,Regular,Subcompact Cars,2520
3.0,Regular,Subcompact Cars,2618
3.0,Regular,Subcompact Cars,2611
1.3,Regular,Subcompact Cars,19003
2.2,Regular,Midsize-Large Station Wagons,2100
2.5,Premium,Subcompact Cars,2530
2.5,Regular,Subcompact Cars,2521
2.2,Regular,Subcompact Cars,2421
2.2,Regular,Subcompact Cars,2420
2.2,Regular,Midsize-Large Station Wagons,2200
1.6,Regular,Subcompact Cars,57603
1.6,Regular,Subcompact Cars,29010
1.6,Regular,Subcompact Cars,29020
3.8,Regular,Midsize-Large Station Wagons,3330
2.0,Regular,Subcompact Cars,26031
2.1,Regular,Subcompact Cars,26033
1.5,Regular,Subcompact Cars,26540
1.6,Premium,Subcompact Cars,29030
5.3,Premium,Subcompact Cars,30562
2.8,Premium,Subcompact Cars,36002
2.8,Premium,Subcompact Cars,36003
3.0,Diesel,Midsize-Large Station Wagons,20040
3.0,Premium,Subcompact Cars,20033
3.0,Diesel,Midsize-Large Station Wagons,20030
2.0,Premium,Subcompact Cars,4107
2.0,Regular,Subcompact Cars,4130
2.0,Regular,Subcompact Cars,4118
3.0,Regular,Midsize-Large Station Wagons,4422
1.2,Regular,Subcompact Cars,66011
2.7,Regular,Subcompact Cars,66040
1.3,Regular,Subcompact Cars,54009
1.6,Regular,Subcompact Cars,57007
2.0,Premium,Subcompact Cars,57011
2.2,Regular,Subcompact Cars,57010
2.0,Regular,Midsize-Large Station Wagons,41020
1.6,Premium,Subcompact Cars,57008
3.0,Premium,Subcompact Cars,57013
3.0,Premium,Subcompact Cars,57012
1.8,Regular,Subcompact Cars,59011
2.7,Regular,Compact Cars,26061
2.3,Diesel,Midsize-Large Station Wagons,41030
2.5,Regular,Compact Cars,4115
3.3,Regular,Compact Cars,4400
3.1,Regular,Compact Cars,4119
3.1,Regular,Compact Cars,4120
2.2,Premium,Compact Cars,2430
2.5,Premium,Compact Cars,2531
2.5,Regular,Compact Cars,2520
3.0,Regular,Compact Cars,2618
3.0,Regular,Compact Cars,2611
2.2,Regular,Compact Cars,2421
2.2,Regular,Compact Cars,2420
2.5,Premium,Compact Cars,2530
2.5,Regular,Compact Cars,2521
1.6,Regular,Compact Cars,49020
2.2,Regular,Compact Cars,3180
2.2,Premium,Compact Cars,3191
2.2,Premium,Compact Cars,3190
3.0,Regular,Compact Cars,3300
2.2,Regular,Compact Cars,26051
1.6,Regular,Compact Cars,29011
1.6,Regular,Compact Cars,29021
2.5,Regular,Compact Cars,57004
1.8,Regular,Compact Cars,56031
1.8,Regular,Compact Cars,56032
2.5,Diesel,Compact Cars,20010
2.6,Premium,Compact Cars,20020
3.0,Premium,Compact Cars,20039
2.0,Regular,Compact Cars,49030
2.5,Regular,Compact Cars,4114
1.9,Regular,Compact Cars,41020
1.9,Premium,Compact Cars,41040
1.6,Regular,Compact Cars,4127
1.6,Regular,Compact Cars,4133
1.6,Regular,Compact Cars,4123
2.0,Premium,Compact Cars,4107
2.0,Regular,Compact Cars,4118
2.0,Premium,Compact Cars,47023
2.8,Premium,Midsize-Large Station Wagons,57060
2.0,Regular,Compact Cars,57009
3.0,Premium,Compact Cars,57012
2.1,Regular,Midsize-Large Station Wagons,60020
2.0,Regular,Compact Cars,59016
1.6,Diesel,Compact Cars,59014
3.1,Premium,Midsize Cars,10304
3.1,Premium,Midsize Cars,10303
3.6,Regular,Midsize Cars,64002
3.6,Regular,Midsize Cars,64006
2.3,Regular,Midsize Cars,64004
2.2,Regular,Midsize Cars,64005
2.3,Regular,Midsize-Large Station Wagons,60011
2.5,Regular,Midsize Cars,4115
3.1,Regular,Midsize Cars,4100
4.5,Premium,Midsize Cars,4610
2.2,Regular,Midsize Cars,4124
3.1,Regular,Midsize Cars,4119
3.1,Regular,Midsize Cars,4120
2.5,Regular,Midsize Cars,4102
3.1,Regular,Midsize Cars,4101
3.0,Regular,Midsize Cars,2618
5.0,Regular,Midsize-Large Station Wagons,4325
3.3,Regular,Midsize Cars,2710
3.0,Premium,Midsize Cars,38031
2.5,Regular,Midsize Cars,2520
2.5,Premium,Midsize Cars,2531
2.5,Premium,Midsize Cars,2530
2.5,Regular,Midsize Cars,2521
5.7,Diesel,Midsize-Large Station Wagons,4345
3.0,Regular,Midsize Cars,3302
3.8,Regular,Midsize Cars,3342
3.8,Premium,Midsize Cars,3381
3.8,Premium,Midsize Cars,3380
5.0,Regular,Midsize-Large Station Wagons,4170
4.0,Premium,Midsize Cars,57003
2.8,Premium,Midsize Cars,36002
2.8,Premium,Midsize Cars,36003
3.0,Regular,Midsize Cars,56061
3.0,Premium,Midsize Cars,20039
3.5,Diesel,Midsize Cars,20040
5.0,Regular,Midsize-Large Station Wagons,3401
2.3,Regular,Midsize Cars,4310
2.3,Regular,Midsize Cars,4320
3.1,Regular,Midsize Cars,4131
3.1,Regular,Midsize Cars,4116
2.0,Regular,Midsize Cars,59017
5.7,Regular,Large Cars,4112
4.5,Premium,Large Cars,4610
4.3,Regular,Large Cars,4117
5.0,Regular,Large Cars,4111
5.7,Regular,Large Cars,4108
5.8,Regular,Large Cars,3510
2.3,Regular,Large Cars,47055
2.3,Regular,Large Cars,47050
2.2,Regular,Small Station Wagons,4124
3.1,Regular,Small Station Wagons,4119
3.1,Regular,Small Station Wagons,4120
1.9,Regular,Small Pickup Trucks,4800
2.0,Regular,Small Station Wagons,49030
1.5,Regular,Small Station Wagons,26001
2.2,Diesel,Small Pickup Trucks,4810
1.6,Regular,Small Station Wagons,26011
2.0,Regular,Small Station Wagons,57009
2.5,Regular,Small Station Wagons,57004
1.6,Regular,Small Station Wagons,57007
2.5,Regular,Small Pickup Trucks,4805
1.8,Regular,Small Station Wagons,59013
2.2,Regular,Midsize-Large Station Wagons,64005
2.5,Regular,Midsize-Large Station Wagons,4102
2.5,Regular,Midsize-Large Station Wagons,4115
3.1,Regular,Midsize-Large Station Wagons,4100
3.0,Regular,Midsize-Large Station Wagons,3302
3.0,Premium,Midsize-Large Station Wagons,20031
2.5,Regular,Small Pickup Trucks,4807
1.9,Regular,Midsize-Large Station Wagons,41020
2.2,Regular,Midsize-Large Station Wagons,41030
2.5,Regular,Midsize-Large Station Wagons,4126
2.0,Regular,Midsize-Large Station Wagons,59017
2.0,Regular,Midsize-Large Station Wagons,59019
2.8,Regular,Small Pickup Trucks,4831
2.8,Regular,Small Pickup Trucks,4838
4.3,Regular,Small Pickup Trucks,4830
4.3,Regular,Small Pickup Trucks,4831
2.8,Regular,Small Pickup Trucks,4836
2.9,Regular,Small Pickup Trucks,3622
4.0,Regular,Small Pickup Trucks,3680
3.0,Regular,Two Seaters,38041
2.9,Regular,Small Pickup Trucks,3640
4.0,Regular,Small Pickup Trucks,3690
4.3,Regular,Standard Pickup Trucks,4836
4.3,Regular,Standard Pickup Trucks,4835
5.0,Regular,Standard Pickup Trucks,4840
5.0,Regular,Standard Pickup Trucks,4841
5.0,Regular,Standard Pickup Trucks,4842
5.7,Regular,Standard Pickup Trucks,4852
5.7,Regular,Standard Pickup Trucks,4851
5.7,Regular,Standard Pickup Trucks,4850
6.2,Diesel,Standard Pickup Trucks,4860
6.2,Diesel,Standard Pickup Trucks,4861
7.4,Regular,Standard Pickup Trucks,4870
2.5,Diesel,Small Pickup Trucks,38082
2.5,Regular,Standard Pickup Trucks,2823
3.9,Regular,Standard Pickup Trucks,2853
3.9,Regular,Standard Pickup Trucks,2859
4.0,Regular,Standard Pickup Trucks,1861
4.0,Regular,Standard Pickup Trucks,1862
4.9,Regular,Standard Pickup Trucks,3711
4.9,Regular,Standard Pickup Trucks,3714
5.0,Regular,Standard Pickup Trucks,3807
5.8,Regular,Standard Pickup Trucks,3902
4.9,Regular,Standard Pickup Trucks,3708
4.9,Regular,Standard Pickup Trucks,3715
5.0,Regular,Standard Pickup Trucks,3905
2.8,Regular,Subcompact Cars,4142
2.0,Regular,Small Pickup Trucks,3500
2.3,Regular,Small Pickup Trucks,3505
2.4,Regular,Standard Pickup Trucks,57014
2.3,Diesel,Small Pickup Trucks,3620
4.3,Regular,Standard Pickup Trucks,4932
4.3,Regular,Standard Pickup Trucks,4935
4.3,Regular,Standard Pickup Trucks,4934
4.3,Regular,Standard Pickup Trucks,4933
5.0,Regular,Standard Pickup Trucks,4941
5.0,Regular,Standard Pickup Trucks,4940
5.0,Regular,Standard Pickup Trucks,4942
5.7,Regular,Standard Pickup Trucks,4950
5.7,Regular,Standard Pickup Trucks,4952
2.3,Regular,Small Pickup Trucks,3507
5.7,Regular,Standard Pickup Trucks,4951
6.2,Diesel,Standard Pickup Trucks,4960
6.2,Diesel,Standard Pickup Trucks,4961
2.8,Regular,Small Pickup Trucks,3642
3.9,Regular,Standard Pickup Trucks,2953
3.9,Regular,Standard Pickup Trucks,2959
3.9,Regular,Standard Pickup Trucks,2952
2.5,Regular,Standard Pickup Trucks,1928
4.0,Regular,Standard Pickup Trucks,1961
4.0,Regular,Standard Pickup Trucks,1962
4.9,Regular,Standard Pickup Trucks,3746
4.9,Regular,Standard Pickup Trucks,3744
5.0,Regular,Standard Pickup Trucks,3830
5.0,Regular,Standard Pickup Trucks,3824
5.0,Regular,Standard Pickup Trucks,3829
5.0,Regular,Standard Pickup Trucks,3827
5.8,Regular,Standard Pickup Trucks,3922
5.0,Regular,Standard Pickup Trucks,3832
5.0,Regular,Standard Pickup Trucks,3828
5.0,Regular,Standard Pickup Trucks,3825
5.8,Regular,Standard Pickup Trucks,3921
4.3,Regular,Vans,4935
4.3,Regular,Vans,4834
4.3,Regular,Vans,4833
5.0,Regular,Vans,4840
5.0,Regular,Vans,4841
5.7,Regular,Vans,4852
6.2,Diesel,Vans,4860
4.3,Regular,Vans,4832
3.9,Regular,Vans,2852
2.0,Regular,Small Pickup Trucks,29080
3.9,Regular,Vans,2857
3.0,Regular,Vans,3663
3.0,Regular,Vans,3660
4.0,Regular,Vans,3682
4.0,Regular,Vans,3692
2.0,Regular,Small Pickup Trucks,29082
5.8,Regular,Vans,3904
5.0,Regular,Vans,3801
5.8,Regular,Vans,3903
4.3,Regular,Vans,4837
2.4,Regular,Vans,38084
2.2,Diesel,Small Pickup Trucks,29081
3.0,Regular,Vans,3662
3.0,Regular,Vans,3661
4.0,Regular,Vans,3681
4.0,Regular,Vans,3691
3.1,Regular,Special Purpose Vehicle 2WD,4820
5.7,Regular,Special Purpose Vehicle 2WD,4852
6.2,Diesel,Special Purpose Vehicle 2WD,4860
4.3,Regular,Special Purpose Vehicle 2WD,4830
4.3,Regular,Special Purpose Vehicle 2WD,4831
2.4,Regular,Special Purpose Vehicle 2WD,38085
3.0,Regular,Special Purpose Vehicle 2WD,38092
3.3,Regular,Special Purpose Vehicle 2WD,2841
2.5,Premium,Special Purpose Vehicle 2WD,2824
2.5,Regular,Special Purpose Vehicle 2WD,2821
3.0,Regular,Special Purpose Vehicle 2WD,2832
4.0,Regular,Special Purpose Vehicle 2WD,1861
4.0,Regular,Special Purpose Vehicle 2WD,1862
1.6,Regular,Special Purpose Vehicle 2WD,54085
2.3,Diesel,Small Pickup Trucks,49082
2.4,Regular,Special Purpose Vehicle 2WD,57015
4.3,Regular,Special Purpose Vehicles,4930
4.3,Regular,Special Purpose Vehicles,4931
5.7,Regular,Special Purpose Vehicles,4950
5.7,Regular,Special Purpose Vehicles,4953
6.2,Diesel,Special Purpose Vehicles,4960
2.6,Regular,Small Pickup Trucks,49083
1.6,Regular,Special Purpose Vehicles,19081
2.6,Regular,Small Pickup Trucks,49084
1.8,Regular,Special Purpose Vehicles,49080
2.6,Regular,Special Purpose Vehicles,49093
2.5,Regular,Special Purpose Vehicles,1928
4.0,Regular,Special Purpose Vehicles,1961
4.0,Regular,Special Purpose Vehicles,1962
4.2,Regular,Special Purpose Vehicles,1971
2.9,Regular,Special Purpose Vehicles,3641
2.9,Regular,Special Purpose Vehicles,3643
